patient_id,dataset,qc_pass,error_msg,shape,spacing,affine_match
BraTS-GLI-02499-103,BraTS2024-Val,1,,"(182, 218, 182)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
BraTS-GLI-02500-100,BraTS2024-Val,1,,"(182, 218, 182)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
BraTS-GLI-02500-101,BraTS2024-Val,1,,"(182, 218, 182)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
BraTS-GLI-02500-102,BraTS2024-Val,1,,"(182, 218, 182)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
BraTS-GLI-02500-103,BraTS2024-Val,1,,"(182, 218, 182)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
BraTS-GLI-02500-104,BraTS2024-Val,1,,"(182, 218, 182)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
BraTS-GLI-02500-105,BraTS2024-Val,1,,"(182, 218, 182)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
BraTS-GLI-02519-100,BraTS2024-Val,1,,"(182, 218, 182)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
BraTS-GLI-02519-101,BraTS2024-Val,1,,"(182, 218, 182)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
BraTS-GLI-02519-102,BraTS2024-Val,1,,"(182, 218, 182)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
BraTS-GLI-02519-103,BraTS2024-Val,1,,"(182, 218, 182)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
BraTS-GLI-02519-104,BraTS2024-Val,1,,"(182, 218, 182)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
BraTS-GLI-02519-105,BraTS2024-Val,1,,"(182, 218, 182)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
BraTS-GLI-02522-100,BraTS2024-Val,1,,"(182, 218, 182)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
BraTS-GLI-02522-101,BraTS2024-Val,1,,"(182, 218, 182)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
BraTS-GLI-02526-100,BraTS2024-Val,1,,"(182, 218, 182)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
BraTS-GLI-02532-100,BraTS2024-Val,1,,"(182, 218, 182)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
BraTS-GLI-02532-102,BraTS2024-Val,1,,"(182, 218, 182)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
BraTS-GLI-02551-100,BraTS2024-Val,1,,"(182, 218, 182)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
BraTS-GLI-02551-101,BraTS2024-Val,1,,"(182, 218, 182)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
BraTS-GLI-02551-102,BraTS2024-Val,1,,"(182, 218, 182)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
BraTS-GLI-02557-100,BraTS2024-Val,1,,"(182, 218, 182)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
BraTS-GLI-02557-101,BraTS2024-Val,1,,"(182, 218, 182)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
BraTS-GLI-02557-102,BraTS2024-Val,1,,"(182, 218, 182)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
BraTS-GLI-02559-100,BraTS2024-Val,1,,"(182, 218, 182)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
BraTS-GLI-02559-101,BraTS2024-Val,1,,"(182, 218, 182)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
BraTS-GLI-02559-102,BraTS2024-Val,1,,"(182, 218, 182)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
BraTS-GLI-02559-103,BraTS2024-Val,1,,"(182, 218, 182)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
BraTS-GLI-02587-100,BraTS2024-Val,1,,"(182, 218, 182)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
BraTS-GLI-02587-101,BraTS2024-Val,1,,"(182, 218, 182)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
BraTS-GLI-02587-102,BraTS2024-Val,1,,"(182, 218, 182)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
BraTS-GLI-02587-103,BraTS2024-Val,1,,"(182, 218, 182)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
BraTS-GLI-02587-104,BraTS2024-Val,1,,"(182, 218, 182)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
BraTS-GLI-02587-105,BraTS2024-Val,1,,"(182, 218, 182)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
BraTS-GLI-02589-100,BraTS2024-Val,1,,"(182, 218, 182)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
BraTS-GLI-02589-101,BraTS2024-Val,1,,"(182, 218, 182)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
BraTS-GLI-02607-100,BraTS2024-Val,1,,"(182, 218, 182)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
BraTS-GLI-02607-101,BraTS2024-Val,1,,"(182, 218, 182)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
BraTS-GLI-02611-100,BraTS2024-Val,1,,"(182, 218, 182)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
BraTS-GLI-02611-101,BraTS2024-Val,1,,"(182, 218, 182)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
BraTS-GLI-02611-102,BraTS2024-Val,1,,"(182, 218, 182)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
BraTS-GLI-02626-100,BraTS2024-Val,1,,"(182, 218, 182)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
BraTS-GLI-02626-101,BraTS2024-Val,1,,"(182, 218, 182)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
BraTS-GLI-02627-100,BraTS2024-Val,1,,"(182, 218, 182)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
BraTS-GLI-02627-101,BraTS2024-Val,1,,"(182, 218, 182)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
BraTS-GLI-02627-102,BraTS2024-Val,1,,"(182, 218, 182)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
BraTS-GLI-02678-100,BraTS2024-Val,1,,"(182, 218, 182)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
BraTS-GLI-02679-100,BraTS2024-Val,1,,"(182, 218, 182)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
BraTS-GLI-02680-100,BraTS2024-Val,1,,"(182, 218, 182)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
BraTS-GLI-02681-100,BraTS2024-Val,1,,"(182, 218, 182)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
BraTS-GLI-02684-100,BraTS2024-Val,1,,"(182, 218, 182)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
BraTS-GLI-02692-100,BraTS2024-Val,1,,"(182, 218, 182)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
BraTS-GLI-02700-100,BraTS2024-Val,1,,"(182, 218, 182)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
BraTS-GLI-02702-100,BraTS2024-Val,1,,"(182, 218, 182)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
BraTS-GLI-02703-100,BraTS2024-Val,1,,"(182, 218, 182)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
BraTS-GLI-02711-100,BraTS2024-Val,1,,"(182, 218, 182)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
BraTS-GLI-02712-100,BraTS2024-Val,1,,"(182, 218, 182)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
BraTS-GLI-02713-100,BraTS2024-Val,1,,"(182, 218, 182)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
BraTS-GLI-02714-100,BraTS2024-Val,1,,"(182, 218, 182)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
